,Unnamed: 0,budget,popularity,new release_date,new spoken_languages,new cast,new production_companies,new production_countries,new crew,new geners,new keywords,revenue,runtime,vote_average,vote_count
690,690,60000000.0,103.698022,20.0,2,2,2,1,71.29231691919192,18.851145433909725,2,284600000.0,189.0,8.2,4048.0
691,691,0.0,31.719463,12.0,1,4,1,1,35.12833333333333,18.162784574614896,1,253625427.0,100.0,5.6,648.0
692,692,150000000.0,47.973995,14.0,1,4,2,1,114.14630434782607,18.296403458581032,6,314432665.0,81.0,5.6,944.0
693,693,61000000.0,143.041543,5.0,1,1,4,1,96.78967171717174,18.85133266528056,2,369330363.0,145.0,7.9,5862.0
694,694,60000000.0,86.47681700000003,17.0,5,3,3,3,201.2058907004832,24.892735162879024,9,214034224.0,119.0,7.3,3583.0
695,695,58000000.0,59.824565,24.0,3,4,2,2,50.09266756635178,18.32048613221531,1,352194034.0,130.0,6.6,1174.0
696,696,60000000.0,18.345613,20.0,1,3,1,2,59.376067821067814,25.16307763172352,7,149705852.0,116.0,6.1,205.0
697,697,60000000.0,56.488027,21.0,1,4,2,1,67.23537634550675,12.417744582857447,1,264118201.0,103.0,7.8,4537.0
698,698,70000000.0,29.464852,21.0,2,5,2,1,71.58899572649572,31.37030084784432,1,218613188.0,99.0,6.8,817.0
699,699,60000000.0,18.106021,16.0,1,2,3,1,92.64679705778092,11.990924006526242,2,164433867.0,92.0,5.6,506.0
700,700,61000000.0,42.881415,6.0,2,4,2,1,108.73420295390882,18.3108808924092,3,131940411.0,109.0,6.6,1589.0
701,701,60000000.0,18.735024,18.0,4,2,5,1,10.5,11.990924006526242,2,93375151.0,87.0,5.0,352.0
702,702,60000000.0,62.766854,16.0,3,5,2,2,120.945802154195,12.35314746404142,9,176070171.0,110.0,6.6,1919.0
703,703,60000000.0,24.153567,17.0,1,1,3,2,17.687142857142856,12.178432729067094,3,93354918.0,101.0,5.9,487.0
704,704,60000000.0,41.51570200000001,21.0,1,5,2,1,100.99666666666668,24.460052107229686,4,171757863.0,83.0,6.0,1272.0
705,705,70000000.0,26.676487,10.0,1,2,2,1,16.0,12.178432729067094,3,171844840.0,113.0,5.3,588.0
706,706,60000000.0,16.278022,29.0,1,4,1,1,25.78022770398482,6.163648648648653,1,157920733.0,107.0,5.9,353.0
707,707,60000000.0,18.831023,14.0,1,1,2,1,36.19096256684492,5.957733428367781,2,129181830.0,94.0,5.7,526.0
708,708,61000000.0,113.161483,4.0,1,1,2,1,90.26222222222223,6.041402497598462,6,311256926.0,132.0,6.4,3040.0
709,709,60000000.0,28.800112,9.0,3,4,2,1,39.52705882352941,6.460011154489665,1,204594016.0,133.0,5.8,636.0
710,710,60000000.0,19.705489,19.0,1,2,1,1,30.57035087719298,24.71783319653386,1,0.0,125.0,6.5,521.0
711,711,58000000.0,41.430245,9.0,2,4,4,1,30.58784188034189,30.58996452702605,1,71664962.0,111.0,6.6,2808.0
712,712,55000000.0,23.127561,20.0,1,5,2,1,57.585327694235595,6.460011154489665,2,100230832.0,163.0,6.8,422.0
713,713,60000000.0,12.867352,21.0,1,2,1,1,52.29222222222222,12.680710455188976,4,186883563.0,170.0,6.7,292.0
714,714,65000000.0,44.815022,15.0,2,5,2,1,173.0561111111111,18.887191106900822,8,217764291.0,120.0,7.0,1451.0
715,715,60000000.0,37.537093,17.0,2,1,2,3,48.15038657249184,18.284440459224214,0,165333180.0,92.0,5.3,779.0
716,716,60000000.0,10.99991,15.0,1,2,1,1,116.43125000000002,18.616848638056325,0,74541707.0,115.0,6.2,207.0
717,717,60000000.0,56.868399,7.0,1,3,3,1,63.96144133644134,18.887191106900822,3,218340595.0,130.0,6.3,2998.0
718,718,60000000.0,22.991269,20.0,1,3,2,2,144.39223761745495,18.228172275689197,0,73648228.0,105.0,5.6,604.0
719,719,60000000.0,15.798622,10.0,1,0,1,1,6.266666666666667,12.93405797101449,3,0.0,111.0,6.7,247.0
720,720,60000000.0,38.820858,8.0,3,5,5,2,96.90529442779443,18.646780932580402,2,137551594.0,106.0,6.2,1325.0
721,721,0.0,10.292864,16.0,1,2,3,2,42.68133217514905,18.433127043459393,0,0.0,89.0,4.3,203.0
722,722,60000000.0,51.146047,10.0,1,1,1,1,67.55333333333333,12.338670030213251,3,124596398.0,100.0,7.3,1386.0
723,723,60000000.0,20.501582,11.0,2,2,3,3,84.42277741865978,12.186769778090735,0,163403799.0,91.0,4.9,950.0
724,724,70000000.0,45.299089,15.0,2,2,5,2,175.39300213675216,24.928593604499284,2,130293714.0,146.0,7.3,1553.0
725,725,50000000.0,4.2806190000000015,13.0,1,3,2,1,50.06702747252748,11.990924006526242,7,61112916.0,98.0,4.5,137.0
726,726,60000000.0,28.848842,15.0,2,5,3,1,132.52873076923078,12.26947839481074,0,170268750.0,101.0,5.6,644.0
727,727,60000000.0,22.501041,23.0,1,1,2,1,29.79911764705882,11.990924006526242,2,129832389.0,89.0,5.5,575.0
728,728,66000000.0,47.479755,15.0,2,2,2,1,121.67196428571428,18.192126602698103,3,99318987.0,122.0,6.5,2225.0
729,729,70000000.0,10.147321,21.0,1,4,2,1,44.31890715783169,6.460011154489665,1,56702901.0,115.0,6.1,109.0
730,730,60000000.0,39.539045,7.0,1,1,1,1,32.26111111111111,24.460052107229686,2,107139399.0,90.0,6.7,789.0
731,731,60000000.0,19.747459,22.0,2,3,6,1,125.92235930735929,24.63223109865827,2,159330280.0,124.0,6.1,527.0
732,732,60000000.0,29.018826,16.0,1,2,3,2,121.32602666151054,30.66770744916055,1,96269812.0,119.0,5.9,581.0
733,733,60000000.0,4.801849,23.0,1,0,2,1,18.37777777777778,12.680710455188976,0,0.0,119.0,5.9,50.0
734,734,60000000.0,16.493576,11.0,1,6,0,2,104.94355311355308,18.502318678861904,0,50877145.0,93.0,5.8,258.0
735,735,0.0,21.549232,17.0,2,2,1,1,46.85682696324143,24.185905704056978,2,0.0,98.0,5.3,483.0
736,736,60000000.0,13.080725,24.0,1,0,2,1,24.73989898989899,12.156837483566658,1,104324083.0,100.0,5.6,210.0
737,737,60000000.0,42.538258,5.0,1,1,4,2,99.68328754578754,18.616848638056325,6,50549107.0,105.0,5.9,1173.0
738,738,60000000.0,29.876507,4.0,2,1,4,1,120.68556383048191,12.417744582857447,2,101134059.0,124.0,6.4,1581.0
739,739,60000000.0,61.849521,3.0,1,2,1,3,71.32417582417582,18.468582450009617,2,205754447.0,99.0,5.8,1621.0
740,740,70000000.0,37.44963,22.0,1,2,1,1,73.42425324675327,17.905131655918183,5,162000000.0,109.0,5.9,1365.0
741,741,61000000.0,37.378081,12.0,1,3,2,1,12.790454545454546,31.204480129321983,2,95696996.0,124.0,6.9,1462.0
742,742,60000000.0,30.656345,5.0,1,1,0,1,52.79130434782609,24.37579277155813,2,108255770.0,97.0,6.6,668.0
743,743,75000000.0,15.142701,21.0,1,2,3,1,43.316773504273506,18.497133895834548,3,46683377.0,104.0,6.3,338.0
744,744,60000000.0,59.54792800000001,5.0,1,6,5,1,104.80912647667762,30.539441420206785,3,469160692.0,100.0,7.5,3070.0
745,745,0.0,19.998581,14.0,1,2,2,1,34.81752747252747,11.999135925966243,2,0.0,115.0,5.3,425.0
746,746,60000000.0,27.615108000000006,17.0,1,3,2,3,180.9421045621045,18.284440459224214,0,43061982.0,101.0,6.0,669.0
747,747,60000000.0,29.041198,6.0,1,4,2,1,69.33062728937729,24.92859360449928,2,105200903.0,113.0,6.2,1778.0
748,748,60000000.0,25.293538,10.0,1,4,2,1,43.6400701754386,12.121382077016435,1,62357900.0,97.0,4.6,524.0
749,749,60000000.0,23.85119,10.0,1,2,4,1,88.1941391941392,13.18915401163252,2,122233971.0,134.0,7.0,1125.0
750,750,60000000.0,21.685719,10.0,2,4,4,3,71.38787297226584,6.041402497598462,7,87784194.0,127.0,6.7,484.0
751,751,78146652.0,13.630049,10.0,4,3,2,2,25.46388888888889,18.490177695510052,1,60000000.0,125.0,5.7,201.0
752,752,65000000.0,6.80692,20.0,2,1,1,1,10.744444444444444,24.522269953138444,1,36850101.0,94.0,5.1,80.0
753,753,60000000.0,15.352807,13.0,1,0,5,1,54.775994087783566,18.468582450009617,1,77920346.0,108.0,5.8,225.0
754,754,70000000.0,23.661071,10.0,2,3,1,3,28.25,30.531386899352224,2,104945765.0,91.0,5.6,556.0
755,755,60000000.0,21.605533,17.0,1,3,1,1,43.977954545454544,24.39182092433785,2,67312826.0,117.0,6.1,479.0
756,756,60000000.0,22.620125,16.0,2,4,2,1,85.03318318318317,18.490177695510052,6,119940815.0,100.0,5.8,391.0
757,757,0.0,18.587114,7.0,1,3,2,1,53.77051282051282,12.680710455188976,2,0.0,111.0,6.6,366.0
758,758,80000000.0,24.657931,9.0,1,0,3,2,63.592507309941524,25.16307763172352,2,74901339.0,117.0,6.2,487.0
759,759,60000000.0,12.621769,22.0,1,0,6,5,66.58270944741533,18.183715876988078,2,33956608.0,110.0,5.8,130.0
760,760,60000000.0,21.08952,17.0,1,1,4,2,49.146389552476506,12.26947839481074,2,55003135.0,96.0,5.7,380.0
761,761,60000000.0,18.380176,11.0,3,4,2,1,5.988888888888889,24.92859360449928,2,73174566.0,101.0,5.9,375.0
762,762,60000000.0,18.877795000000006,21.0,1,3,2,1,88.8213144963145,24.92859360449928,3,0.0,111.0,6.0,368.0
763,763,60000000.0,17.299332999999994,10.0,1,5,4,1,51.631249999999994,6.460011154489665,2,31720158.0,109.0,6.6,234.0
764,764,80000000.0,16.848899,19.0,1,4,3,1,71.87150793650794,12.539400467466766,1,39459427.0,126.0,6.3,251.0
765,765,60000000.0,21.547446,19.0,1,1,1,1,52.25238095238096,12.867982168982417,2,47383689.0,122.0,7.4,797.0
766,766,0.0,16.930969,13.0,2,2,3,2,21.85457478005865,18.296403458581032,1,141702264.0,78.0,5.1,464.0
767,767,60000000.0,36.689223,14.0,1,2,3,1,86.23553429027112,37.36812877797063,2,71073932.0,101.0,4.7,549.0
768,768,60000000.0,28.350927,8.0,3,2,2,1,51.45166666666667,30.099955954863482,3,78309131.0,87.0,5.4,692.0
769,769,60000000.0,18.815442,16.0,3,1,1,1,46.46083333333333,18.502318678861904,0,26288320.0,86.0,6.6,372.0
770,770,60000000.0,29.787135,22.0,2,2,2,2,83.48376803751803,18.13961568314242,7,26673242.0,96.0,6.5,742.0
771,771,60000000.0,8.927137,17.0,2,2,2,2,87.72599567099566,6.460011154489665,4,52322400.0,104.0,6.1,204.0
772,772,50000000.0,15.213484,13.0,1,1,3,3,71.03373015873017,6.460011154489665,1,49111202.0,121.0,5.7,287.0
773,773,60000000.0,13.155999,13.0,2,1,2,2,70.14011904761905,38.31185102346444,0,17800000.0,140.0,6.3,271.0
774,774,72000000.0,15.433244,18.0,1,1,1,1,25.083333333333332,18.616848638056325,1,27642707.0,131.0,7.0,285.0
775,775,90000000.0,5.762037,19.0,1,0,2,2,44.265404040404036,17.979164144287918,2,14828081.0,91.0,4.9,109.0
776,776,60000000.0,22.736038,5.0,1,3,2,1,24.070588235294117,25.035986292988778,1,30800231.0,118.0,6.0,487.0
777,777,60000000.0,45.514031,6.0,1,0,1,1,24.337017543859652,37.24103743923589,2,90565421.0,130.0,6.2,1602.0
778,778,60000000.0,18.676291,11.0,1,2,3,1,75.34672222222223,24.225907447297434,8,50650079.0,90.0,5.0,371.0
779,779,30000000.0,14.376463,14.0,1,1,2,1,64.59356617647059,18.367840506655046,5,25473093.0,105.0,5.3,274.0
780,780,80000000.0,14.298297,20.0,1,2,2,1,25.235035035035033,5.957733428367781,0,0.0,122.0,5.7,166.0
781,781,60000000.0,27.018886,11.0,1,2,1,3,57.39001831501831,18.276228539784213,0,57490374.0,106.0,6.0,592.0
782,782,60000000.0,14.84856,11.0,3,2,2,1,92.96232600732603,30.497650670499937,1,39031337.0,103.0,4.7,320.0
783,783,60000000.0,52.417529,4.0,1,4,2,1,84.75621794871796,12.121382077016435,1,30418560.0,106.0,5.4,1055.0
784,784,60000000.0,15.406173,12.0,1,3,0,3,50.19107142857143,24.744451613713878,8,0.0,127.0,4.1,224.0
785,785,35000000.0,6.523472,16.0,5,1,1,2,136.42407477025895,25.541305668723126,3,0.0,127.0,6.7,110.0
786,786,68490000.0,4.7262900000000005,3.0,1,0,0,2,6.0,18.284440459224214,0,193677158.0,120.0,6.0,24.0
787,787,80000000.0,8.923214999999997,14.0,2,1,0,1,202.3086538461539,19.467491919626813,3,10166502.0,132.0,6.8,91.0
788,788,58000000.0,514.5699559999998,3.0,1,1,2,1,61.097887832281955,18.162784574614896,5,783112979.0,108.0,7.4,10995.0
789,789,60000000.0,9.265672,21.0,1,1,1,1,16.708333333333332,12.417744582857447,0,0.0,114.0,4.9,111.0
790,790,58800000.0,87.53437,5.0,1,0,4,1,55.223557692307686,12.738349062483959,1,542307423.0,133.0,7.4,4469.0
791,791,58000000.0,45.351617,4.0,1,1,5,2,67.63789697660441,17.913776443213617,4,158162788.0,103.0,6.2,995.0
792,792,58000000.0,13.43573,14.0,3,1,1,1,71.19501831501832,18.257822042044193,3,102854431.0,95.0,6.5,579.0
793,793,83000000.0,6.248309,19.0,1,0,2,1,38.486376811594205,24.282958099348093,1,59468275.0,90.0,4.4,134.0
794,794,63000000.0,31.294717,31.0,2,1,2,1,19.844444444444445,25.01743269710081,1,189015611.0,102.0,5.7,690.0
795,795,58000000.0,7.7392759999999985,11.0,2,2,1,2,68.33038961038962,18.63844388355676,3,41299492.0,114.0,5.7,130.0
796,796,60000000.0,19.694695,4.0,1,6,1,1,22.08357142857143,12.366066761701116,0,0.0,119.0,4.9,388.0
797,797,58000000.0,14.403696,10.0,5,0,3,1,41.68992673992674,5.957733428367781,2,85280250.0,103.0,5.1,276.0
798,798,58000000.0,1.551497,6.0,1,4,4,1,60.02876461988304,5.957733428367781,0,44000000.0,119.0,6.1,1658.0
799,799,60000000.0,2.143764,9.0,3,0,3,4,84.79138869902027,24.068780304566836,6,300228084.0,97.0,5.8,1363.0
800,800,58000000.0,12.29603,7.0,3,2,2,1,70.84500000000001,32.091151722765126,1,50365377.0,125.0,5.9,178.0
801,801,57000000.0,33.8473,22.0,6,3,3,2,70.67038133435193,24.643727031477745,3,152944660.0,144.0,7.2,1374.0
802,802,70000000.0,21.723897,7.0,1,2,3,1,11.606666666666667,5.957733428367781,0,58058367.0,116.0,5.5,453.0
803,803,57000000.0,31.791979,23.0,1,3,1,1,36.63083333333333,6.079389312977101,4,115267375.0,103.0,6.4,535.0
804,804,60000000.0,14.113066,15.0,1,4,2,1,73.50062865497075,24.770892046898865,0,61347797.0,97.0,6.0,226.0
805,805,57000000.0,48.622278,8.0,1,2,3,2,85.64322954822956,18.23622679654376,3,149217355.0,95.0,4.7,1135.0
806,806,57000000.0,9.061866,18.0,4,3,2,3,37.888024376417235,19.40985331233183,0,62112895.0,131.0,5.5,145.0
807,807,56000000.0,35.4763,14.0,2,0,2,2,54.30557795146031,30.607772644582564,3,113006880.0,95.0,5.8,842.0
808,808,56000000.0,23.438398,15.0,1,1,2,1,120.61653736614264,24.780497286704975,2,57223890.0,86.0,6.0,381.0
809,809,55000000.0,138.133331,25.0,1,1,1,1,83.50373154623153,18.638443883556757,5,677945399.0,142.0,8.2,7927.0
810,810,60000000.0,47.33603400000001,12.0,4,2,3,1,46.073034188034185,30.783763786050883,3,361366633.0,92.0,5.5,1177.0
811,811,55000000.0,29.972240000000006,19.0,1,3,3,1,113.91415966386552,12.178432729067094,5,330444045.0,108.0,6.6,1698.0
812,812,55000000.0,47.845589,24.0,1,2,2,1,34.03,24.962329833351568,3,346079773.0,81.0,6.7,1457.0
813,813,55000000.0,48.507081,41.0,1,2,1,2,32.44761904761905,24.355775251346753,6,300218018.0,143.0,6.9,1022.0
814,814,54000000.0,20.28119,23.0,1,1,2,1,22.128787878787875,24.32915683416673,1,128769345.0,95.0,5.4,702.0
815,815,70000000.0,34.576913,14.0,1,1,2,1,18.92298701298701,18.638443883556757,1,368100420.0,118.0,6.4,1665.0
816,816,55000000.0,22.573237,22.0,2,0,2,1,22.926388888888887,24.375271955874208,2,0.0,92.0,5.4,496.0
817,817,55000000.0,36.194802,16.0,1,2,1,1,133.70084325396823,12.178432729067094,2,231449203.0,103.0,6.0,1129.0
818,818,55000000.0,52.786917,6.0,2,2,1,1,135.5126940931186,18.616848638056325,2,95000000.0,134.0,7.6,2454.0
819,819,55000000.0,38.06168,9.0,2,6,3,1,47.54972222222222,5.957733428367781,6,152263880.0,97.0,5.9,1122.0
820,820,50000000.0,19.830132,24.0,1,1,2,1,50.32552790346908,18.07031331950334,4,287928194.0,100.0,6.0,1019.0
821,821,55000000.0,79.92205899999998,5.0,1,1,5,1,160.1399544396092,18.468582450009617,10,192330738.0,132.0,7.1,2954.0
822,822,55000000.0,19.738215,17.0,2,3,0,1,104.08106060606059,18.638443883556757,1,154906693.0,105.0,5.6,485.0
823,823,53000000.0,20.334629,24.0,1,3,1,1,59.709485407066055,18.616848638056325,0,157387195.0,116.0,7.0,498.0
824,824,55000000.0,80.581367,13.0,2,1,4,1,59.28124708624708,6.460011154489665,2,307077295.0,117.0,7.7,2525.0
825,825,55000000.0,32.05145,14.0,6,1,2,1,37.212413952413954,18.851332665280562,2,223387299.0,98.0,6.1,772.0
826,826,55000000.0,15.064058,25.0,1,2,1,1,12.330434782608695,31.383776932422833,0,214015089.0,123.0,5.9,210.0
827,827,55000000.0,21.272734,21.0,2,1,3,2,37.17444444444445,18.76009976816608,3,198685114.0,114.0,6.4,529.0
828,828,30000000.0,79.75496600000002,16.0,3,0,1,1,204.3626282051282,12.35314746404142,5,180949000.0,111.0,7.7,4949.0
829,829,55000000.0,13.191829,20.0,1,2,1,1,43.67417163917165,5.957733428367781,0,0.0,97.0,6.0,254.0
830,830,30000000.0,50.622607,15.0,4,1,1,1,142.33596153846156,18.468582450009617,5,152159461.0,136.0,7.6,3948.0
831,831,55000000.0,22.787667000000006,30.0,1,1,1,1,11.85,18.162784574614896,1,63408614.0,104.0,6.1,458.0
832,832,55000000.0,29.498304,27.0,1,2,1,1,19.784615384615385,12.037122741344882,2,149022650.0,104.0,6.3,636.0
833,833,55000000.0,25.400935,19.0,3,1,2,2,40.99794871794872,24.57111790794823,3,56932305.0,110.0,6.2,735.0
834,834,55000000.0,17.231675,23.0,1,2,2,1,55.13666666666666,24.780497286704975,9,121969216.0,133.0,5.8,256.0
835,835,55000000.0,32.835777,8.0,1,3,4,1,6.271428571428571,11.990924006526242,2,187361754.0,94.0,5.7,751.0
836,836,55000000.0,17.097041,11.0,2,0,1,2,116.85220238095236,18.284440459224214,1,127906624.0,104.0,6.3,461.0
837,837,55000000.0,14.414937,6.0,1,3,1,1,5.050000000000001,18.296403458581032,3,110000000.0,91.0,5.7,254.0
838,838,50000000.0,45.856409,27.0,1,1,1,2,57.77390151515152,17.905131655918183,7,159773545.0,114.0,6.2,1633.0
839,839,55000000.0,7.027139,23.0,2,1,2,2,26.19888888888889,19.59712502612527,1,141047179.0,134.0,5.9,120.0
840,840,55000000.0,32.657488,21.0,3,3,1,3,89.09212121212123,24.63223109865827,2,41610884.0,122.0,6.7,658.0
841,841,50000000.0,12.46525,23.0,1,2,0,2,25.144999999999996,6.163648648648653,1,75000000.0,109.0,6.4,236.0
842,842,55000000.0,39.882276,5.0,1,4,6,1,21.258333333333333,11.990924006526242,2,259207227.0,95.0,7.0,883.0
843,843,68000000.0,39.395881,7.0,1,3,7,1,30.209999999999997,5.957733428367781,5,68267862.0,98.0,5.3,881.0
844,844,55000000.0,8.634953999999999,16.0,1,1,2,1,61.56278388278388,24.928593604499284,1,34234008.0,94.0,6.0,189.0
845,845,80000000.0,7.386394,20.0,1,3,2,1,62.807136752136756,18.851332665280562,2,0.0,126.0,6.2,146.0
846,846,55000000.0,8.802525,16.0,1,3,1,1,40.0799043062201,5.957733428367781,4,33828318.0,118.0,5.1,188.0
847,847,0.0,10.449975,11.0,1,4,3,1,6.175000000000001,5.957733428367781,1,33472850.0,91.0,5.4,251.0
848,848,60000000.0,23.700759,7.0,1,2,2,1,19.483333333333334,24.460052107229686,3,118338361.0,88.0,6.4,374.0
849,849,55000000.0,27.50916,11.0,1,2,3,1,82.05316893816894,19.047642645755325,7,113020255.0,141.0,7.3,1131.0
850,850,50000000.0,20.58862,23.0,1,4,1,1,47.40055555555555,24.688183430178864,3,60209334.0,107.0,5.3,284.0
851,851,55000000.0,4.366488,23.0,1,2,1,1,47.3402380952381,18.851332665280562,1,18626419.0,116.0,5.7,194.0
852,852,70000000.0,18.927463,15.0,2,2,2,2,26.6525,18.796145441157176,4,154648887.0,143.0,7.0,438.0
853,853,55000000.0,15.274137,12.0,3,2,3,1,47.81785714285714,19.40985331233183,2,74237563.0,114.0,6.6,303.0
854,854,62000000.0,29.954302,14.0,1,1,3,1,73.19443681318681,12.112737289721,4,52304001.0,93.0,5.4,703.0
855,855,56000000.0,4.362535,16.0,1,1,0,1,62.46333333333333,19.886100576518015,2,12923936.0,214.0,6.1,48.0
856,856,55000000.0,4.700024,22.0,1,2,1,1,76.09594405594407,18.468582450009617,3,11466088.0,100.0,5.2,62.0
857,857,55000000.0,12.340384,10.0,1,3,4,1,23.97833333333334,5.957733428367781,0,0.0,107.0,5.7,134.0
858,858,50000000.0,14.808304,5.0,2,5,0,1,24.442500000000003,24.466317621617854,1,80383290.0,112.0,6.2,316.0
859,859,57000000.0,9.27875,15.0,1,2,2,2,54.42088151927438,36.346699257873,0,28283637.0,95.0,4.2,91.0
860,860,55000000.0,22.863516,9.0,1,1,0,1,19.11461538461539,12.680710455188976,2,89519773.0,119.0,6.9,573.0
861,861,47000000.0,23.05451,15.0,3,0,4,1,6.828571428571429,6.460011154489665,4,0.0,133.0,7.1,346.0
862,862,2000000.0,23.962109,57.0,1,0,0,2,14.955555555555556,12.680710455188976,2,9250000.0,153.0,7.3,395.0
863,863,55000000.0,12.669778,17.0,1,3,1,1,46.99326806526806,12.156837483566658,2,6416302.0,96.0,5.3,123.0
864,864,54000000.0,67.16958699999999,17.0,3,1,2,2,186.50831349206342,24.028621162740944,3,155010032.0,117.0,6.2,1528.0
865,865,55000000.0,41.472404,11.0,2,3,4,1,44.997400932400936,6.460011154489665,0,168167691.0,123.0,7.5,2039.0
866,866,55000000.0,22.503935,6.0,1,1,1,2,114.31321228771229,18.468582450009617,0,9489829.0,92.0,5.2,481.0
867,867,54000000.0,59.194915,29.0,4,1,1,2,74.43390350877193,18.887191106900822,5,136766062.0,162.0,7.1,1546.0
868,868,57000000.0,22.894898,14.0,1,5,2,1,6.42,18.638443883556757,4,52034889.0,123.0,6.1,327.0
869,869,54000000.0,18.600367,13.0,1,3,1,1,55.619181286549704,12.178432729067094,1,130431368.0,108.0,5.4,407.0
870,870,54000000.0,30.515175,39.0,1,3,1,2,147.86111111111111,24.355775251346753,6,190458706.0,127.0,6.5,629.0
871,871,54000000.0,9.053456,16.0,1,3,1,1,48.44918767507003,6.460011154489665,3,7266209.0,121.0,3.5,104.0
872,872,55000000.0,7.768223,13.0,1,4,3,1,42.89923809523809,12.575446140457863,4,9450897.0,125.0,5.7,95.0
873,873,46000000.0,19.643365,19.0,3,3,2,2,38.08836314628768,24.63223109865827,8,107196498.0,99.0,5.5,308.0
874,874,53000000.0,45.565918,22.0,3,3,1,1,209.19130434782616,12.338670030213251,1,139804348.0,94.0,7.4,1432.0
875,875,52500000.0,57.374341,18.0,3,4,1,2,61.88959948320414,19.088681469681728,3,179213434.0,127.0,7.4,1300.0
876,876,75000000.0,8.418560000000001,18.0,1,3,1,1,23.540000000000003,18.703066477233854,2,54249294.0,89.0,5.4,113.0
877,877,53000000.0,46.049902,4.0,1,2,2,2,162.1418588137009,12.771756120932624,1,98837872.0,122.0,6.3,1242.0
878,878,90000000.0,23.9366,13.0,1,1,4,1,34.233333333333334,19.886100576518015,4,65900249.0,132.0,6.7,526.0
879,879,53000000.0,49.593978,10.0,1,4,0,1,119.08054347826088,18.887191106900822,1,126690726.0,109.0,7.2,1486.0
880,880,67000000.0,16.637642,12.0,2,4,1,1,147.0386684981685,17.94923184976384,3,25037897.0,191.0,6.8,459.0
881,881,0.0,1.453765,21.0,1,1,1,1,6.659999999999999,12.575446140457863,0,0.0,172.0,5.9,26.0
882,882,0.0,6.162872,12.0,1,4,3,1,55.5795138888889,12.680710455188976,1,5761917.0,124.0,5.4,81.0
883,883,52000000.0,73.94404899999998,17.0,2,5,0,1,153.75537087912087,12.771756120932624,2,352114312.0,141.0,7.7,3795.0
884,884,40000000.0,38.306954,7.0,2,0,2,1,51.538228438228444,19.304588997600717,7,132820716.0,157.0,6.7,1702.0
885,885,52000000.0,26.251217,13.0,1,3,2,1,51.34089068825911,12.178432729067094,3,204999686.0,106.0,5.6,832.0
